score,review
5.0 out of 5 stars,"
  This was a perfect buy for my son who needed a green shirt for a concert. It fits well, is made well and had a great price!
"
3.0 out of 5 stars,"
  Quality was bad
"
3.0 out of 5 stars,"
  returned , now what I expected
"
3.0 out of 5 stars,"
  Was just a little smaller than expected. Being normally a large I would order an extra large.
"
5.0 out of 5 stars,"
  Great product fit was awesome
"
4.0 out of 5 stars,"
  love the color
"
1.0 out of 5 stars,"
  Run very small ..for kids
"
5.0 out of 5 stars,"
  good shirt,not to thick and not to thin.Only thing i dont like is when i button both buttons it feels really tight,other than that its good quality.
"
4.0 out of 5 stars,"
  I like those shirts, comfortable good size, all the info correct so recommend for any body , I going o buy some more
"
5.0 out of 5 stars,"
  It’s a little big but it’s is for guys otherwise it’s good
"
5.0 out of 5 stars,"
  I use as my uniform as a cashier.  Great value.  Very durable
"
5.0 out of 5 stars,"
  My son luvs it
"
5.0 out of 5 stars,"
  Fit was excellent, would purchase again!
"
3.0 out of 5 stars,"
  Shrinks after washing despite what they might say
"
5.0 out of 5 stars,"
  Perfect fit. Perfect for cooler weather
"
3.0 out of 5 stars,"
  Poor quality of material
"
3.0 out of 5 stars,"
  Disappointed.
"
3.0 out of 5 stars,"
  Nice shirt just don't dryer it. Shrinks something awful. Other then that fit like it was suppose to and good size
"
5.0 out of 5 stars,"
  After decades of dealing with RL shirts that don't last and cost 10x more (not an exaggeration), I find these to be a better fit and value.<br>I started buying these in long sleeve and got one in short sleeve by accident when I changed to sandstone and the picture showed long sleeve white. Being a prime order, I figured if it wasn't right when it arrived, I would ship it back. Well, color was nice, but it came as short sleeve. A happy accident because I would never have started ordering these if I hadn't discovered how much better these were than my Polos.<br>I order mediums. The order choices show s,m,l, and on and on. Then, they say adult s, adult m, adult l, etc. since they don't say child s,m.... I took a chance on the lower prices that came with the exclusion of the word adult. I'll have to assume adult label must be a euphemism for b&amp;t or something else associated with extra roomy because I'm not child size.<br>I'm currently a 44-36. The waste is loose enough to hide less than flat abs. The shoulders fit without hanging over and don't look sloppy yet still have a lot of room in the chest and body. Length was great for low cut jeans, but too much if not tucked in. Much more suited to being tucked in to deal with below waste jeans issues. I actually found myself returning for a small which is really strange sizing.<br>I gave very little thought to the claim of spot protection until I watched salsa disappear with just a wet sponge.<br>So far they are holding up through washes but I caution anyone who does not thoroghly understand how laundry machines work. You cannot use high heat and the toughest cycle for every type of garment. Unless you are wearing these on a construction job and letting it sit for a week before washing, you should use gentle wash cycles and low heat drying with finish guard sensor dryers. If you don't have access to proper dryers or time to watch over timed laundromat machines, remove while slightly damp and use hangers for final drying. Everything will last longer with more care, regardless.
"
5.0 out of 5 stars,"
  My customer was very pleased with her shirts. They arrived quickly and are a very good quality shirt.
"
5.0 out of 5 stars,"
  Great shirt, great price
"
4.0 out of 5 stars,"
  all good
"
5.0 out of 5 stars,"
  I purchased this shirt for my son. It fits perfectly. It has not shrunk in the wash. It's true to size. The color has not faded.
"
4.0 out of 5 stars,"
  ok
"
5.0 out of 5 stars,"
  Good quality
"
5.0 out of 5 stars,"
  Very nice
"
5.0 out of 5 stars,"
  quality shirt
"
4.0 out of 5 stars,"
  Fits right, good quality,fast shipping!
"
5.0 out of 5 stars,"
  The shirt fits perfectly and it was a great price, especially since it is part of my work uniform.
"
5.0 out of 5 stars,"
  Great price, and the fit was perfect for my body frame...colors mixed great with pants/shorts. I'll be buying more!
"
5.0 out of 5 stars,"
  I love them they fit great
"
5.0 out of 5 stars,"
  FIts well. Like the bright color
"
3.0 out of 5 stars,"
  This is a step above a t.shirt.
"
1.0 out of 5 stars,"
  Its poor quality Chinese Junk
"
5.0 out of 5 stars,"
  Perfect. As described. Great quality
"
5.0 out of 5 stars,"
  EVEN BETTER THAN I EXPECTED
"
4.0 out of 5 stars,"
  I got one about a year ago and it still looks great and still white!
"
5.0 out of 5 stars,"
  Nice comfortable jersey.
"
5.0 out of 5 stars,"
  Looked great on my husband. Fits well!
"
5.0 out of 5 stars,"
  Nice shirt for the cost !
"
3.0 out of 5 stars,"
  It's ok
"
5.0 out of 5 stars,"
  Fit great, came quickly, wish the fabric was a bit softer.
"
5.0 out of 5 stars,"
  It's a nice comfortable shirt. I use it for work where we have to wear green. Will buy more here in the future
"
5.0 out of 5 stars,"
  SON LOVES IT. I THINK HE SAYS IT FEELS REALLY GOOD NEXT TO HIS SKIN. I LIKE THE SLIGHTLY LONGER SHORT SLEEVES.
"
5.0 out of 5 stars,"
  Nice shirt. fits good. happy with my purchase.
"
5.0 out of 5 stars,"
  Gift for step son. Fits him as expected. He's happy with this shirt.
"
5.0 out of 5 stars,"
  Nice collar rich color
"
4.0 out of 5 stars,"
  Exactly what i expected!
"
5.0 out of 5 stars,"
  Comfortable
"
4.0 out of 5 stars,"
  Well built shirt but tail is way too long
"
3.0 out of 5 stars,"
  Good product but the fit was too small. Runs small
"
5.0 out of 5 stars,"
  Fits great, feels good
"
5.0 out of 5 stars,"
  I bought this shirt as something to wear to work, my wife likes the way I look in it so I'm nervous to wear it and end up ruining it. Very comfortable, though and I will likely be getting more like it.
"
4.0 out of 5 stars,"
  Fit good and comfortable
"
5.0 out of 5 stars,"
  better value than I anticipated for the price thank you for a good deal will by again better than Walmart brands!
"
5.0 out of 5 stars,"
  Fits well
"
2.0 out of 5 stars,"
  Looks beautiful but you get what you pay for it's a low-quality shirt I don't expect it to last for a long time
"
5.0 out of 5 stars,"
  We bought a bunch for work, they wash easy and are nice to wear Will get some more.since the price is great!
"
2.0 out of 5 stars,"
  shirt was a little tite for an xl
"
5.0 out of 5 stars,"
  Perfect fit. Bought for my husband who likes a long sleeve shirt. Bought one to try for quality and fit. He loves them will be ordering additional for his use.
"
5.0 out of 5 stars,"
  Perfect fit
"
4.0 out of 5 stars,"
  Good product
"
5.0 out of 5 stars,"
  Fits great, color is great!
"
5.0 out of 5 stars,"
  Use for work
"
5.0 out of 5 stars,"
  Awesome shirt great fit.
"
5.0 out of 5 stars,"
  Beautiful shirt
"
4.0 out of 5 stars,"
  Looks good and feels good, but sweaty in this hot south Texas weather is no good.
"
4.0 out of 5 stars,"
  The size was just as expected.  The only flaw is that you can definitely tell that it isn't all cotton.  There is a slight sheen to it.  Still, I will be getting a couple more.
"
1.0 out of 5 stars,"
  I really like the fit of my shirts, no dislikes.
"
3.0 out of 5 stars,"
  White fabric is very see-through (one star!)  I have a red one that I like quite a bit (4 stars).
"
5.0 out of 5 stars,"
  Very good quality. Did not shrink in the wash
"
5.0 out of 5 stars,"
  Comfortable and fits nicely. Wash and wear friendly.
"
5.0 out of 5 stars,"
  great shirt the only thing that would make it better would be a pocket.
"
4.0 out of 5 stars,"
  Shirt fit great. Fabric is kind of thin but comfortable and wears well.
"
5.0 out of 5 stars,"
  Was what I expected
"
5.0 out of 5 stars,"
  I love this shirt on first wearing.  Perfect fit and feel. Great shirt, especially for the price. I will update the review if there's anything to note after washing and wearing more.
"
5.0 out of 5 stars,"
  I picked up a few of these. They are comfortable and hold up well.
"
5.0 out of 5 stars,"
  x
"
5.0 out of 5 stars,"
  Perfect polo for work!<br>Thank you!
"
5.0 out of 5 stars,"
  nice shirt
"
2.0 out of 5 stars,"
  For $7.20 you get what you pay for... this did not fit well, very large arms and quite long (down to elbow).  Baggy and the material felt cheap.  I returned it.
"
5.0 out of 5 stars,"
  nice shirt,even looks after a wash
"
5.0 out of 5 stars,"
  Great work shirt for hubby. Held up to multiple washings. It hasn't faded or stretched. Would buy again.
"
5.0 out of 5 stars,"
  Good quality at reasonably priced, fitting is as described.<br><br>Overall good value for money.
"
5.0 out of 5 stars,"
  quick delivery, great product
"
4.0 out of 5 stars,"
  The shirts were too large for my son but that was my fault I should have ordered a smaller size
"
5.0 out of 5 stars,"
  Love it
"
5.0 out of 5 stars,"
  correct sizing
"
5.0 out of 5 stars,"
  Nice shirt
"
4.0 out of 5 stars,"
  Very good quality for the price!
"
4.0 out of 5 stars,"
  Fit as expected
"
5.0 out of 5 stars,"
  The polo looks great!  Hopefully or son will love it too!
"
5.0 out of 5 stars,"
  This is a great shirt for a great price. I wear these for work and it's nice to know I can get them so easily!
"
5.0 out of 5 stars,"
  was a gift
"
4.0 out of 5 stars,"
  Boyfriend works in a kitchen and loves the lighter fabric. The stain resistant factor is a plus because it's much easier to maintain.
"
4.0 out of 5 stars,"
  I haven't washed it yet. I tried it on and it fits fine.
"
3.0 out of 5 stars,"
  Good fit but sleeves were long. Not suitable for tropical climates at it get too hot.
"
5.0 out of 5 stars,"
  Nice!!!
"
5.0 out of 5 stars,"
  This fits so well and it is comfortable. I imagine it will last a few years with my daily use for work.
"
4.0 out of 5 stars,"
  I have to wear black polo shirts at work. I believe I should of gotten a smaller size. Other than that, love the light weight feeling.
"
5.0 out of 5 stars,"
  Fit very well and it is very comfortable.
"
3.0 out of 5 stars,"
  Material was not the quality that I was looking for.
"
5.0 out of 5 stars,"
  Perfect fit with regglan sleeves and a long waist.
"
5.0 out of 5 stars,"
  Nice shirt, good fit, and good price.
"
5.0 out of 5 stars,"
  Good price and looks good on my husband.The length was perfect and he is 6'3"".He said the fabric felt good !
"
3.0 out of 5 stars,"
  a little small but maintain color pretty well &amp; fabric is good quality.
"
5.0 out of 5 stars,"
  Nice shirts. Fits great and looks good too. Nice to do business with.
"
3.0 out of 5 stars,"
  OK,  but not quite the quality as the Haggars I got at similar price
"
5.0 out of 5 stars,"
  Que me queda bien
"
5.0 out of 5 stars,"
  Perfect quality perfect fit. I am always skeptical about buying clothes online but this company is amazing!
"
5.0 out of 5 stars,"
  Perfect. I use it for work and its super confortable
"
5.0 out of 5 stars,"
  I have to wear this kind of shirt to work.  I ordered five brands of shirts just to see which one was the most durable.  This shirt, although it is not the most expensive one, is the most durable.  I paid way more for shirts that now have holes in them.  For that reason I ordered more and will be sticking with this one in the future. If you need a shirt that doesn't fall apart for a great price, I highly recommend this.
"
5.0 out of 5 stars,"
  Very nice
"
5.0 out of 5 stars,"
  ok
"
5.0 out of 5 stars,"
  Loved it.
"
5.0 out of 5 stars,"
  Good fit, nice buy. Great customer service.
"
5.0 out of 5 stars,"
  This is a great shirt!  My husband has a very long back and this shirt was long enough even for him.  Fits very well and fabric is nice too.
"
4.0 out of 5 stars,"
  I am happy with this shirt. The size is true. The shirt is lightweight, as I expected.
"
5.0 out of 5 stars,"
  My husband just love the shirt.
"
5.0 out of 5 stars,"
  Bought for my son.  Great quality-fabulous deal! :)
"
4.0 out of 5 stars,"
  Buena calidad hay que pedir una talla menos de la que se usa, corre un poco grande
"
3.0 out of 5 stars,"
  Convenient delivery and the shirt quality is good
"
4.0 out of 5 stars,"
  Kinda big
"
5.0 out of 5 stars,"
  Purchased several of these. Good quality,  good price, fit very well on my big guys!
"
5.0 out of 5 stars,"
  The fit is perfect... Feels like a t-shirt with a collar. Love them.
"
4.0 out of 5 stars,"
  Good product for the price. Would buy another one just in a different color.
"
4.0 out of 5 stars,"
  These are a little thinner than I expected, but for the price I can’t complain. A good serviceable shirt. I’ll probably get more for worhshop wear.
"
2.0 out of 5 stars,"
  Shirt fell apart after 2 washes.
"
3.0 out of 5 stars,"
  Loved product and material. Use for son's school uniform.
"
3.0 out of 5 stars,"
  larger than what the size suggest
"
1.0 out of 5 stars,"
  don't waste your money unless this is for a one time event and you just need something cheap
"
3.0 out of 5 stars,"
  They are not the best quality, but that makes sense given the price. About the same quality as a T-shirt.
"
5.0 out of 5 stars,"
  Looks very good. Material is good quality.
"
1.0 out of 5 stars,"
  Ok
"
4.0 out of 5 stars,"
  It's a comfortable tshirt with a collar.
"
1.0 out of 5 stars,"
  Literally t shirt material with a collar sewed on
"
5.0 out of 5 stars,"
  Ok
"
5.0 out of 5 stars,"
  The fit was great and very comfy! Great color and keeping it's shape after a couple washes.
"
